茍,1 3 3 ,1 3 3 ,1 0 1 2 ,2 2 2 1 ,0.2890625 0.2109375 0.3125 0.44140625 
惟,5 4 3 ,5 4 3 ,4 1 2 1 ,2 0 3 2 ,0.31640625 0.3125 0.26953125 0.25390625 
値,2 5 4 ,2 5 4 ,1 1 3 2 ,1 0 3 3 ,0.30859375 0.375 0.3125 0.515625 
勼,2 3 4 ,2 3 4 ,1 1 1 3 ,2 1 1 2 ,0.19921875 0.27734375 0.328125 0.61328125 
頵,3 4 4 ,3 4 4 ,1 2 3 1 ,3 2 3 2 ,0.66796875 0.4609375 0.62109375 0.42578125 
炰,2 2 0 ,2 2 0 ,1 2 0 0 ,3 2 1 2 ,0.25390625 0.30078125 0.203125 0.28515625 
鼱,3 5 6 ,3 5 6 ,2 1 4 2 ,2 1 1 4 ,0.40625 0.54296875 0.48828125 0.578125 
瀼,4 2 4 ,4 2 4 ,1 3 2 3 ,2 2 4 2 ,0.2421875 0.359375 0.40234375 0.4765625 
踹,3 3 6 ,3 3 6 ,3 1 3 3 ,2 2 2 1 ,0.33203125 0.54296875 0.23828125 0.51171875 
迤,2 5 3 ,2 5 3 ,1 1 2 1 ,0 1 2 3 ,0.3125 0.4609375 0.3515625 0.55078125 
壂,4 2 1 ,4 2 1 ,3 1 1 1 ,2 3 3 3 ,0.56640625 0.37890625 0.48828125 0.3984375 
鶇,2 4 7 ,2 4 7 ,1 1 3 4 ,1 1 4 4 ,0.28125 0.30078125 0.38671875 0.5625 
靏,5 6 4 ,5 6 4 ,3 3 3 1 ,5 5 5 6 ,0.44140625 0.36328125 0.4609375 0.60546875 
旵,1 2 3 ,1 2 3 ,1 1 2 2 ,3 1 3 1 ,0.56640625 0.5234375 0.6875 0.52734375 
駏,3 4 6 ,3 4 6 ,3 1 6 1 ,1 3 2 2 ,0.6640625 0.4453125 0.3125 0.3125 
凒,2 2 2 ,2 2 2 ,1 1 2 1 ,0 1 2 3 ,0.23828125 0.3125 0.3984375 0.4296875 
嵷,6 4 6 ,6 4 6 ,4 2 4 2 ,1 1 3 1 ,0.3125 0.3046875 0.2578125 0.41796875 
癲,4 4 5 ,4 4 5 ,3 1 2 3 ,2 2 3 4 ,0.20703125 0.3671875 0.3125 0.421875 
佑,2 3 4 ,2 3 4 ,2 1 3 2 ,1 1 2 2 ,0.2890625 0.3125 0.25 0.4921875 
涗,2 2 4 ,2 2 4 ,1 1 2 3 ,1 1 2 2 ,0.25390625 0.31640625 0.2265625 0.40625 
鬆,2 3 5 ,2 3 5 ,1 1 3 2 ,5 1 3 3 ,0.52734375 0.50390625 0.34765625 0.39453125 
钍,2 2 2 ,2 2 2 ,1 1 1 1 ,2 2 1 1 ,0.41796875 0.31640625 0.0 0.25390625 
馦,3 3 4 ,3 3 4 ,1 2 1 3 ,3 3 1 1 ,0.35546875 0.46875 0.45703125 0.47265625 
坶,4 3 3 ,4 3 3 ,2 2 2 1 ,1 1 2 2 ,0.375 0.35546875 0.390625 0.57421875 
纫,4 4 2 ,4 4 2 ,2 2 0 2 ,1 2 1 1 ,0.33984375 0.35546875 0.46875 0.484375 
嵯,4 4 5 ,4 4 5 ,3 1 4 2 ,0 1 2 2 ,0.28125 0.296875 0.42578125 0.33203125 
尓,1 3 3 ,1 3 3 ,1 0 2 2 ,2 1 2 1 ,0.09765625 0.2578125 0.29296875 0.19140625 
樝,3 5 4 ,3 5 4 ,2 1 2 2 ,2 2 4 5 ,0.3515625 0.3125 0.484375 0.59375 
頼,2 5 4 ,2 5 4 ,1 1 3 1 ,1 1 3 2 ,0.35546875 0.3984375 0.37890625 0.41796875 
寭,3 1 2 ,3 1 2 ,2 2 1 1 ,4 3 4 4 ,0.34765625 0.3046875 0.3671875 0.3359375 
魐,4 6 8 ,4 6 8 ,4 1 4 4 ,1 2 1 2 ,0.484375 0.33984375 0.38671875 0.44921875 
合,2 0 2 ,2 0 2 ,1 1 1 1 ,2 2 2 2 ,0.0078125 0.3984375 0.015625 0.421875 
柰,3 1 3 ,3 1 3 ,2 2 2 2 ,3 3 3 3 ,0.25 0.3046875 0.29296875 0.3515625 
朸,2 5 3 ,2 5 3 ,2 1 1 2 ,2 0 1 1 ,0.33984375 0.25 0.125 0.48828125 
砕,3 4 3 ,3 4 3 ,1 2 2 1 ,2 1 1 1 ,0.41796875 0.30078125 0.2109375 0.0 
癡,5 3 4 ,5 3 4 ,4 2 2 3 ,1 3 4 1 ,0.24609375 0.34765625 0.25 0.42578125 
嬋,3 3 2 ,3 3 2 ,2 2 1 1 ,2 2 3 3 ,0.3671875 0.40234375 0.515625 0.3125 
鶷,4 2 5 ,4 2 5 ,3 1 1 4 ,3 3 3 4 ,0.421875 0.48828125 0.3828125 0.53125 
彃,4 2 2 ,4 2 2 ,2 2 1 1 ,1 1 4 3 ,0.34765625 0.390625 0.60546875 0.25 
閚,4 3 4 ,4 3 4 ,2 2 2 2 ,4 2 4 4 ,0.6484375 0.484375 0.61328125 0.578125 
笝,4 3 4 ,4 3 4 ,3 2 2 3 ,4 2 2 1 ,0.38671875 0.4453125 0.4375 0.41015625 
拸,4 3 4 ,4 3 4 ,2 2 2 2 ,2 1 2 2 ,0.3828125 0.45703125 0.3828125 0.1796875 
繨,3 4 5 ,3 4 5 ,2 1 4 1 ,2 2 2 2 ,0.3046875 0.43359375 0.3671875 0.47265625 
纮,3 3 3 ,3 3 3 ,3 1 1 2 ,2 2 2 2 ,0.30859375 0.34765625 0.25 0.52734375 
葊,2 1 2 ,2 1 2 ,1 1 1 1 ,3 3 3 2 ,0.234375 0.51171875 0.25 0.3125 
皻,4 5 5 ,4 5 5 ,1 4 3 2 ,2 4 2 1 ,0.203125 0.59375 0.51171875 0.46875 
鶋,3 2 8 ,3 2 8 ,2 1 3 5 ,3 3 3 4 ,0.31640625 0.56640625 0.33984375 0.55859375 
繘,3 2 7 ,3 2 7 ,3 1 4 3 ,2 1 3 4 ,0.28515625 0.4140625 0.48046875 0.56640625 
鎓,5 3 5 ,5 3 5 ,2 3 3 2 ,2 3 4 4 ,0.37890625 0.53125 0.30859375 0.51953125 
潺,2 2 4 ,2 2 4 ,1 1 3 2 ,0 1 4 3 ,0.21875 0.52734375 0.5390625 0.44921875 
猊,3 3 4 ,3 3 4 ,2 1 2 3 ,2 1 2 1 ,0.44921875 0.37109375 0.33203125 0.484375 
遖,1 4 4 ,1 4 4 ,0 1 2 2 ,0 1 4 4 ,0.30078125 0.44140625 0.2890625 0.58984375 
崷,5 7 4 ,5 7 4 ,3 2 4 1 ,0 1 1 3 ,0.265625 0.328125 0.48046875 0.65625 
贽,5 3 3 ,5 3 3 ,3 2 2 2 ,2 2 1 2 ,0.4609375 0.3984375 0.1796875 0.36328125 
鈋,5 3 6 ,5 3 6 ,3 3 4 3 ,3 2 1 2 ,0.36328125 0.484375 0.078125 0.43359375 
鷹,4 2 2 ,4 2 2 ,3 2 2 1 ,2 1 1 5 ,0.3359375 0.40234375 0.47265625 0.54296875 
跚,6 6 6 ,6 6 6 ,3 3 3 3 ,2 2 1 1 ,0.37890625 0.5078125 0.4453125 0.34375 
睅,4 2 3 ,4 2 3 ,3 1 3 1 ,1 1 3 2 ,0.546875 0.4765625 0.62109375 0.1875 
竗,4 5 2 ,4 5 2 ,2 3 1 1 ,2 1 0 1 ,0.28515625 0.296875 0.1015625 0.03515625 
踿,6 4 6 ,6 4 6 ,3 4 4 3 ,2 2 0 1 ,0.39453125 0.55078125 0.35546875 0.28515625 
醋,3 4 3 ,3 4 3 ,1 2 2 1 ,2 2 2 3 ,0.36328125 0.4296875 0.52734375 0.453125 
翆,4 3 1 ,4 3 1 ,2 2 1 1 ,4 2 3 2 ,0.3828125 0.25 0.5078125 0.25 
逰,2 3 3 ,2 3 3 ,1 2 2 1 ,0 2 2 3 ,0.25390625 0.49609375 0.25 0.4453125 
犳,3 3 2 ,3 3 2 ,2 2 1 1 ,2 2 1 1 ,0.3203125 0.234375 0.3125 0.45703125 
蚧,5 3 3 ,5 3 3 ,3 2 1 2 ,2 2 1 0 ,0.41015625 0.3671875 0.19140625 0.375 
眰,4 3 3 ,4 3 3 ,3 2 2 1 ,1 1 2 2 ,0.65625 0.58984375 0.39453125 0.25 
囦,4 4 3 ,4 4 3 ,1 3 2 2 ,2 2 2 2 ,0.5703125 0.609375 0.484375 0.53125 
秹,3 3 4 ,3 3 4 ,2 2 3 2 ,3 1 1 1 ,0.4375 0.34375 0.38671875 0.41015625 
萨,1 4 3 ,1 4 3 ,0 1 3 0 ,3 2 2 1 ,0.25 0.31640625 0.25 0.0 
褾,2 2 2 ,2 2 2 ,2 1 1 1 ,1 1 1 2 ,0.36328125 0.3125 0.45703125 0.25 
蛬,2 1 1 ,2 1 1 ,1 1 1 1 ,3 2 3 3 ,0.203125 0.30859375 0.21875 0.41796875 
髫,2 0 1 ,2 0 1 ,1 2 1 0 ,5 4 3 4 ,0.44921875 0.42578125 0.46875 0.54296875 
刟,4 4 4 ,4 4 4 ,1 3 1 3 ,1 2 1 2 ,0.359375 0.421875 0.38671875 0.4765625 
蘽,3 2 1 ,3 2 1 ,2 2 1 1 ,5 3 5 3 ,0.31640625 0.421875 0.31640625 0.43359375 
鯼,6 3 5 ,6 3 5 ,3 4 3 3 ,3 3 2 2 ,0.390625 0.39453125 0.4609375 0.42578125 
霛,5 3 3 ,5 3 3 ,3 3 2 2 ,5 2 5 2 ,0.5 0.390625 0.484375 0.5390625 
镵,3 3 5 ,3 3 5 ,2 1 3 2 ,2 2 4 4 ,0.43359375 0.3984375 0.390625 0.546875 
橴,5 5 3 ,5 5 3 ,2 3 2 2 ,2 0 1 2 ,0.3984375 0.3125 0.3515625 0.34765625 
几,2 2 3 ,2 2 3 ,1 1 1 2 ,1 1 0 1 ,0.0625 0.48046875 0.0 0.5078125 
先,2 1 3 ,2 1 3 ,2 1 1 2 ,2 2 2 2 ,0.2578125 0.37109375 0.234375 0.47265625 
烁,5 2 5 ,5 2 5 ,4 1 3 2 ,1 1 2 1 ,0.43359375 0.3125 0.203125 0.23046875 
琍,4 4 5 ,4 4 5 ,1 3 2 3 ,2 1 0 0 ,0.40625 0.33984375 0.28125 0.4375 
僀,6 5 4 ,6 5 4 ,2 4 2 2 ,0 0 2 2 ,0.2890625 0.375 0.5390625 0.3671875 
帙,4 4 5 ,4 4 5 ,4 1 3 2 ,1 1 1 1 ,0.53125 0.37109375 0.171875 0.3515625 
卉,1 2 2 ,1 2 2 ,1 1 1 1 ,2 1 2 1 ,0.1953125 0.390625 0.21484375 0.125 
腸,4 3 5 ,4 3 5 ,3 2 2 3 ,2 2 4 2 ,0.42578125 0.41796875 0.54296875 0.48828125 
觐,4 6 4 ,4 6 4 ,1 3 1 3 ,2 1 2 1 ,0.421875 0.42578125 0.40625 0.54296875 
厫,3 4 4 ,3 4 4 ,2 2 2 2 ,3 2 3 2 ,0.4609375 0.4296875 0.3046875 0.42578125 
脰,3 3 4 ,3 3 4 ,3 1 2 2 ,2 2 3 2 ,0.42578125 0.37890625 0.41015625 0.5390625 
牶,1 4 2 ,1 4 2 ,1 0 2 1 ,3 3 3 2 ,0.31640625 0.2578125 0.35546875 0.25 
缽,3 4 6 ,3 4 6 ,3 1 4 2 ,1 1 1 1 ,0.45703125 0.4921875 0.0546875 0.15625 
濌,3 2 2 ,3 2 2 ,1 2 1 1 ,1 1 1 3 ,0.453125 0.44140625 0.375 0.5 
釄,5 10 5 ,5 10 5 ,3 2 3 2 ,1 3 3 1 ,0.4375 0.33203125 0.359375 0.4375 
徑,5 4 2 ,5 4 2 ,3 2 1 1 ,2 0 2 2 ,0.28125 0.375 0.390625 0.3125 
胝,4 4 6 ,4 4 6 ,3 2 3 4 ,2 2 2 1 ,0.4296875 0.40625 0.296875 0.515625 
妧,1 4 4 ,1 4 4 ,1 0 2 3 ,1 1 2 1 ,0.4765625 0.32421875 0.234375 0.55859375 
馽,1 5 3 ,1 5 3 ,1 1 2 2 ,4 2 4 3 ,0.375 0.2734375 0.296875 0.34375 
睄,4 3 3 ,4 3 3 ,2 2 3 1 ,1 1 2 3 ,0.41796875 0.515625 0.30078125 0.56640625 
椪,3 7 3 ,3 7 3 ,1 2 1 2 ,2 0 1 1 ,0.48046875 0.375 0.5 0.3828125 
伿,3 4 3 ,3 4 3 ,2 1 2 2 ,1 0 1 2 ,0.2578125 0.375 0.34375 0.390625 
渷,2 2 4 ,2 2 4 ,1 2 2 3 ,1 1 3 2 ,0.26171875 0.328125 0.28515625 0.3984375 
哠,4 2 3 ,4 2 3 ,3 1 2 1 ,1 1 2 2 ,0.44921875 0.21875 0.234375 0.5 
碑,4 5 3 ,4 5 3 ,2 2 3 1 ,2 1 2 2 ,0.34375 0.3515625 0.31640625 0.29296875 
耭,4 6 7 ,4 6 7 ,2 3 4 4 ,3 2 2 2 ,0.46484375 0.3984375 0.32421875 0.5703125 
緥,5 5 7 ,5 5 7 ,3 2 4 3 ,2 1 2 1 ,0.30078125 0.46875 0.34765625 0.39453125 
覅,5 5 5 ,5 5 5 ,1 5 2 3 ,3 2 1 2 ,0.4453125 0.43359375 0.28125 0.47265625 
仠,2 3 2 ,2 3 2 ,1 1 1 1 ,1 0 2 1 ,0.21875 0.375 0.328125 0.0 
嚳,3 4 0 ,3 4 0 ,2 2 0 0 ,5 4 4 4 ,0.390625 0.2890625 0.46484375 0.33203125 
鏎,5 2 4 ,5 2 4 ,3 2 3 1 ,3 3 3 3 ,0.375 0.4921875 0.5234375 0.3125 
尡,4 2 5 ,4 2 5 ,4 1 3 3 ,1 1 3 1 ,0.515625 0.296875 0.47265625 0.546875 
堕,3 4 1 ,3 4 1 ,3 1 1 1 ,2 3 3 4 ,0.36328125 0.37890625 0.234375 0.3984375 
絨,3 5 6 ,3 5 6 ,2 1 4 3 ,2 1 1 1 ,0.29296875 0.41015625 0.4453125 0.609375 
绺,6 2 2 ,6 2 2 ,3 3 1 1 ,1 2 1 3 ,0.3359375 0.3125 0.3828125 0.34765625 
嗷,5 5 4 ,5 5 4 ,3 2 2 2 ,0 1 2 2 ,0.4453125 0.30859375 0.3984375 0.4609375 
趟,2 5 4 ,2 5 4 ,1 1 3 1 ,2 1 2 3 ,0.39453125 0.53515625 0.26171875 0.5546875 
埡,3 3 3 ,3 3 3 ,1 2 1 2 ,1 1 1 1 ,0.3125 0.34765625 0.4296875 0.39453125 
蜿,3 7 5 ,3 7 5 ,2 1 2 3 ,1 2 2 1 ,0.359375 0.4140625 0.359375 0.46875 
偘,3 2 5 ,3 2 5 ,2 1 2 3 ,1 0 2 1 ,0.28125 0.25 0.3984375 0.53515625 
弤,3 3 5 ,3 3 5 ,2 1 2 3 ,1 1 2 2 ,0.375 0.3515625 0.2734375 0.50390625 
釡,4 3 3 ,4 3 3 ,2 2 2 2 ,2 3 2 3 ,0.27734375 0.24609375 0.32421875 0.3359375 
濆,1 2 3 ,1 2 3 ,1 1 2 1 ,0 0 3 4 ,0.2734375 0.3515625 0.26953125 0.52734375 
釶,4 4 6 ,4 4 6 ,3 2 4 3 ,2 1 1 2 ,0.33203125 0.55078125 0.1328125 0.46484375 
柈,4 3 2 ,4 3 2 ,2 3 1 1 ,2 0 1 1 ,0.41015625 0.375 0.26171875 0.0 
僉,2 4 2 ,2 4 2 ,1 1 1 1 ,2 2 2 2 ,0.02734375 0.3203125 0.06640625 0.30859375 
黀,3 1 4 ,3 1 4 ,2 2 2 3 ,3 1 2 2 ,0.29296875 0.4296875 0.28515625 0.44921875 
交,0 4 1 ,0 4 1 ,0 0 1 1 ,2 1 2 1 ,0.375 0.31640625 0.375 0.30859375 
謾,2 5 4 ,2 5 4 ,1 1 3 2 ,3 3 4 3 ,0.46484375 0.40625 0.41796875 0.42578125 
襴,5 5 5 ,5 5 5 ,2 3 2 3 ,2 2 2 4 ,0.32421875 0.3125 0.546875 0.4921875 
媼,4 2 5 ,4 2 5 ,2 2 2 3 ,1 2 3 1 ,0.3671875 0.37890625 0.3671875 0.515625 
覡,4 6 4 ,4 6 4 ,3 1 1 3 ,1 1 3 1 ,0.5078125 0.375 0.56640625 0.625 
刁,1 2 2 ,1 2 2 ,0 1 1 1 ,1 1 2 1 ,0.28125 0.03515625 0.5703125 0.52734375 
昡,3 3 4 ,3 3 4 ,2 1 2 2 ,1 1 2 2 ,0.4375 0.515625 0.375 0.47265625 
迠,2 3 2 ,2 3 2 ,1 1 2 1 ,1 1 2 2 ,0.33984375 0.4921875 0.3125 0.48046875 
斖,2 6 2 ,2 6 2 ,1 1 1 1 ,5 6 5 6 ,0.26953125 0.34765625 0.2890625 0.42578125 
袟,2 3 3 ,2 3 3 ,2 1 1 2 ,2 1 1 2 ,0.4140625 0.3125 0.1171875 0.3671875 
赧,3 5 5 ,3 5 5 ,1 2 3 2 ,1 1 3 1 ,0.25390625 0.4140625 0.390625 0.44921875 
鲝,1 2 1 ,1 2 1 ,1 1 1 1 ,4 5 4 4 ,0.171875 0.328125 0.22265625 0.5390625 
膲,4 3 3 ,4 3 3 ,3 2 3 1 ,2 2 1 2 ,0.34375 0.390625 0.32421875 0.37890625 
冪,1 1 3 ,1 1 3 ,1 1 2 2 ,5 3 5 4 ,0.44140625 0.25 0.46875 0.3125 
皇,2 1 1 ,2 1 1 ,1 1 1 1 ,3 4 3 4 ,0.22265625 0.359375 0.23828125 0.375 
抙,2 2 2 ,2 2 2 ,1 1 1 1 ,1 1 2 1 ,0.48046875 0.48828125 0.3046875 0.0 
耏,2 5 5 ,2 5 5 ,1 1 4 2 ,1 0 2 2 ,0.30078125 0.43359375 0.328125 0.24609375 
钫,2 3 3 ,2 3 3 ,1 1 1 2 ,2 2 3 1 ,0.453125 0.32421875 0.2890625 0.42578125 
驵,4 3 4 ,4 3 4 ,3 2 3 2 ,2 3 2 2 ,0.4140625 0.28125 0.44921875 0.5078125 
创,4 4 4 ,4 4 4 ,1 3 1 3 ,2 1 1 2 ,0.1640625 0.35546875 0.35546875 0.46484375 
俘,4 3 2 ,4 3 2 ,2 2 1 1 ,1 0 2 2 ,0.23828125 0.375 0.37890625 0.0 
鵌,3 2 6 ,3 2 6 ,1 2 3 3 ,4 4 3 1 ,0.4609375 0.41015625 0.19921875 0.296875 
鶠,4 3 6 ,4 3 6 ,3 1 2 4 ,4 3 4 4 ,0.5078125 0.56640625 0.40625 0.49609375 
磩,3 6 8 ,3 6 8 ,2 1 4 5 ,2 1 1 1 ,0.34765625 0.2890625 0.59375 0.578125 
碮,3 3 4 ,3 3 4 ,2 2 3 2 ,2 1 4 3 ,0.44921875 0.30078125 0.53515625 0.375 
耞,5 5 7 ,5 5 7 ,2 4 4 3 ,3 2 0 0 ,0.4296875 0.41796875 0.30078125 0.51953125 
舆,4 3 0 ,4 3 0 ,2 2 0 0 ,3 3 3 3 ,0.37109375 0.30859375 0.4296875 0.328125 
铃,3 1 4 ,3 1 4 ,1 2 3 2 ,2 2 1 3 ,0.46484375 0.39453125 0.1171875 0.1484375 
燔,6 4 3 ,6 4 3 ,4 3 3 1 ,1 1 2 3 ,0.37109375 0.3125 0.36328125 0.4765625 
胥,2 1 1 ,2 1 1 ,2 1 1 1 ,3 3 4 4 ,0.40234375 0.296875 0.4921875 0.38671875 
籺,4 2 4 ,4 2 4 ,4 1 3 2 ,1 1 3 2 ,0.38671875 0.359375 0.3125 0.46875 
洖,1 1 3 ,1 1 3 ,1 1 1 2 ,1 1 3 3 ,0.265625 0.34375 0.35546875 0.35546875 
韃,2 5 3 ,2 5 3 ,1 1 2 1 ,3 2 2 2 ,0.41015625 0.4453125 0.43359375 0.4453125 
缩,4 3 3 ,4 3 3 ,3 1 1 2 ,1 2 2 3 ,0.30859375 0.25 0.32421875 0.4453125 
涥,0 2 2 ,0 2 2 ,0 0 1 1 ,0 0 3 2 ,0.28125 0.3671875 0.3125 0.0 
嘘,3 4 6 ,3 4 6 ,3 1 3 4 ,0 1 3 2 ,0.41796875 0.15234375 0.39453125 0.6015625 
贗,4 7 3 ,4 7 3 ,3 2 2 1 ,2 1 6 5 ,0.421875 0.3359375 0.47265625 0.515625 
瓔,3 5 3 ,3 5 3 ,2 2 2 2 ,2 1 5 4 ,0.46875 0.375 0.515625 0.35546875 
嬆,3 4 5 ,3 4 5 ,2 1 2 3 ,1 2 4 4 ,0.3046875 0.39453125 0.328125 0.55078125 
鍏,3 3 5 ,3 3 5 ,3 1 4 2 ,2 2 3 1 ,0.36328125 0.5234375 0.375 0.35546875 
蚭,5 6 5 ,5 6 5 ,3 2 3 3 ,1 1 2 2 ,0.41015625 0.3671875 0.37890625 0.40234375 
珞,3 3 3 ,3 3 3 ,2 2 2 2 ,2 1 3 3 ,0.3671875 0.36328125 0.3203125 0.453125 
峎,0 1 3 ,0 1 3 ,0 0 2 2 ,3 3 3 4 ,0.45703125 0.5390625 0.37109375 0.34765625 
絛,5 5 5 ,5 5 5 ,3 2 3 3 ,1 0 2 2 ,0.296875 0.3125 0.33203125 0.26953125 
醜,4 7 6 ,4 7 6 ,2 3 2 4 ,1 3 2 3 ,0.3515625 0.4296875 0.296875 0.5390625 
魕,6 4 5 ,6 4 5 ,4 3 3 3 ,4 2 2 3 ,0.47265625 0.3828125 0.33984375 0.56640625 
蘍,2 7 3 ,2 7 3 ,1 1 1 2 ,4 4 2 2 ,0.34765625 0.453125 0.234375 0.4375 
囱,3 4 4 ,3 4 4 ,2 1 2 3 ,2 3 2 2 ,0.421875 0.65625 0.4140625 0.578125 
篴,4 3 4 ,4 3 4 ,2 2 2 3 ,3 1 2 3 ,0.37890625 0.41015625 0.40234375 0.328125 
讟,0 2 5 ,0 2 5 ,0 0 3 3 ,1 0 1 0 ,0.4453125 0.61328125 0.40625 0.61328125 
椱,1 4 4 ,1 4 4 ,1 1 3 2 ,2 1 3 4 ,0.41015625 0.3125 0.32421875 0.4140625 
夗,4 5 3 ,4 5 3 ,2 2 1 2 ,3 2 1 2 ,0.32421875 0.390625 0.359375 0.45703125 
兙,2 3 4 ,2 3 4 ,1 1 2 2 ,1 1 1 2 ,0.33203125 0.34375 0.1171875 0.46875 
鍘,5 4 7 ,5 4 7 ,3 3 4 3 ,3 3 0 0 ,0.359375 0.4609375 0.31640625 0.37109375 
夸,2 0 1 ,2 0 1 ,1 1 1 1 ,2 1 2 2 ,0.21875 0.0078125 0.234375 0.171875 
卩,2 2 2 ,2 2 2 ,1 1 2 1 ,1 1 0 0 ,0.0 0.0 0.0 0.0 
鸢,3 3 1 ,3 3 1 ,2 2 0 1 ,2 2 3 4 ,0.22265625 0.234375 0.3046875 0.484375 
蜣,4 4 5 ,4 4 5 ,3 1 2 3 ,1 2 2 2 ,0.41015625 0.375 0.515625 0.44921875 
晷,1 4 1 ,1 4 1 ,1 1 1 1 ,4 4 4 3 ,0.40625 0.33984375 0.4375 0.39453125 
柦,3 5 3 ,3 5 3 ,2 2 2 2 ,2 0 2 2 ,0.4453125 0.375 0.36328125 0.265625 
檤,2 6 3 ,2 6 3 ,1 1 2 1 ,2 2 3 3 ,0.29296875 0.25 0.4140625 0.46484375 
阅,4 4 5 ,4 4 5 ,2 2 2 3 ,2 2 2 3 ,0.32421875 0.49609375 0.4921875 0.6796875 
婇,4 3 4 ,4 3 4 ,2 2 2 3 ,2 1 1 1 ,0.390625 0.37890625 0.33203125 0.296875 
硇,4 5 6 ,4 5 6 ,2 2 3 3 ,2 1 2 2 ,0.359375 0.30078125 0.34375 0.50390625 
拚,3 3 3 ,3 3 3 ,2 1 2 2 ,2 1 2 1 ,0.4140625 0.45703125 0.1875 0.3125 
责,1 0 3 ,1 0 3 ,1 1 2 2 ,3 2 3 2 ,0.26171875 0.328125 0.31640625 0.4140625 
戗,4 4 4 ,4 4 4 ,2 3 2 3 ,2 2 2 1 ,0.23046875 0.3671875 0.23046875 0.5546875 
嫋,3 4 5 ,3 4 5 ,2 2 2 4 ,1 2 2 4 ,0.34765625 0.375 0.3984375 0.61328125 
鈃,4 2 5 ,4 2 5 ,2 2 3 2 ,2 1 2 1 ,0.34765625 0.42578125 0.515625 0.375 
襧,4 7 6 ,4 7 6 ,2 2 3 4 ,2 2 4 3 ,0.3828125 0.3125 0.46875 0.609375 
橿,4 4 4 ,4 4 4 ,2 2 2 2 ,2 1 5 5 ,0.390625 0.3125 0.38671875 0.43359375 
鋑,3 4 6 ,3 4 6 ,3 1 4 2 ,3 2 1 2 ,0.30859375 0.42578125 0.23046875 0.41796875 
攪,4 3 2 ,4 3 2 ,2 3 2 1 ,2 1 3 3 ,0.4296875 0.43359375 0.45703125 0.54296875 
桑,2 2 1 ,2 2 1 ,1 1 1 1 ,5 3 4 3 ,0.2265625 0.27734375 0.25390625 0.28125 
塬,3 4 5 ,3 4 5 ,2 1 2 3 ,1 2 3 1 ,0.375 0.171875 0.25 0.2421875 
谸,4 3 3 ,4 3 3 ,2 2 2 2 ,2 0 2 2 ,0.4609375 0.36328125 0.3359375 0.42578125 
鼦,4 5 6 ,4 5 6 ,2 3 4 2 ,2 1 1 2 ,0.5390625 0.53515625 0.4921875 0.484375 
肎,1 1 2 ,1 1 2 ,1 1 1 1 ,3 2 3 3 ,0.5625 0.375 0.484375 0.38671875 
侟,2 4 3 ,2 4 3 ,2 1 2 1 ,1 1 2 1 ,0.28515625 0.375 0.3125 0.17578125 
顶,2 4 2 ,2 4 2 ,2 1 1 1 ,1 0 2 1 ,0.5859375 0.46875 0.4296875 0.40234375 
磎,4 4 3 ,4 4 3 ,2 3 3 1 ,2 1 2 3 ,0.453125 0.28515625 0.421875 0.4453125 
説,1 3 5 ,1 3 5 ,1 1 2 3 ,3 3 1 1 ,0.515625 0.4375 0.34765625 0.4921875 
鞬,4 5 3 ,4 5 3 ,3 2 2 2 ,3 2 1 2 ,0.484375 0.484375 0.41015625 0.40234375 
峨,5 6 6 ,5 6 6 ,4 2 4 3 ,0 1 1 1 ,0.296875 0.35546875 0.390625 0.60546875 
迼,1 1 2 ,1 1 2 ,0 1 2 1 ,0 1 2 3 ,0.3125 0.5 0.234375 0.48046875 
嬽,2 4 2 ,2 4 2 ,1 1 2 1 ,2 1 5 4 ,0.3984375 0.33984375 0.3828125 0.3359375 
噶,3 3 5 ,3 3 5 ,3 1 2 3 ,1 1 4 4 ,0.453125 0.30078125 0.6015625 0.62109375 
唖,4 6 4 ,4 6 4 ,2 2 2 2 ,1 1 1 1 ,0.59765625 0.3984375 0.44140625 0.390625 
幠,7 7 6 ,7 7 6 ,4 4 4 2 ,1 1 1 2 ,0.4765625 0.29296875 0.359375 0.44140625 
衻,3 4 3 ,3 4 3 ,2 2 2 2 ,1 1 2 2 ,0.36328125 0.375 0.32421875 0.359375 
鋘,4 2 5 ,4 2 5 ,3 2 3 2 ,3 2 3 1 ,0.34375 0.44140625 0.41796875 0.35546875 
鴧,3 3 7 ,3 3 7 ,2 1 3 5 ,3 0 4 4 ,0.37890625 0.30078125 0.36328125 0.546875 
亴,2 3 1 ,2 3 1 ,1 1 1 1 ,4 4 4 3 ,0.27734375 0.38671875 0.2890625 0.41015625 
谏,1 6 5 ,1 6 5 ,0 1 3 3 ,0 1 3 3 ,0.2734375 0.3359375 0.29296875 0.37109375 
守,2 1 2 ,2 1 2 ,1 1 1 1 ,2 2 2 1 ,0.30078125 0.0 0.3203125 0.0 
腫,3 3 3 ,3 3 3 ,2 1 2 1 ,1 1 4 4 ,0.390625 0.4140625 0.4921875 0.515625 
壧,3 4 4 ,3 4 4 ,2 1 3 2 ,1 1 3 2 ,0.3125 0.19140625 0.4921875 0.47265625 
飆,4 9 7 ,4 9 7 ,1 3 3 5 ,2 2 3 2 ,0.34375 0.37890625 0.390625 0.59765625 
徲,2 5 4 ,2 5 4 ,2 1 3 2 ,2 1 2 1 ,0.265625 0.3125 0.421875 0.30078125 
